time,open,high,low,close,vwap,volume,count
2025-05-28 02:18:00,268.72,268.79,268.72,268.79,268.74205246761534,3.46478373,4.0
2025-05-28 02:19:00,268.57,268.57,268.57,268.57,268.57,0.17,1.0
2025-05-28 02:20:00,268.57,268.57,268.57,268.57,268.57,0.0,0.0
2025-05-28 02:21:00,268.57,268.57,268.57,268.57,268.57,0.0,0.0
2025-05-28 02:22:00,268.5,268.5,268.5,268.5,268.5,1.54733704,3.0
2025-05-28 02:23:00,268.51,268.51,268.51,268.51,268.51,0.74371337,2.0
2025-05-28 02:24:00,268.51,268.51,268.51,268.51,268.51,0.0,0.0
2025-05-28 02:25:00,268.29,268.29,267.81,267.92,267.97099705596975,23.30794720000001,21.0
2025-05-28 02:26:00,267.91,267.95,267.88,267.95,267.925892592407,36.59124808,8.0
2025-05-28 02:27:00,267.91,267.95,267.88,267.95,267.925892592407,0.0,0.0
2025-05-28 02:28:00,267.99,267.99,267.99,267.99,267.99,0.312,2.0
2025-05-28 02:29:00,267.99,267.99,267.99,267.99,267.99,0.0,0.0
2025-05-28 02:30:00,268.07,268.07,268.07,268.07,268.07,0.273,1.0
2025-05-28 02:31:00,268.07,268.07,268.07,268.07,268.07,0.0,0.0
2025-05-28 02:32:00,268.23,268.23,268.23,268.23,268.23,0.04193533,1.0
2025-05-28 02:33:00,268.23,268.23,268.23,268.23,268.23,0.0,0.0
2025-05-28 02:34:00,268.46,268.68,268.46,268.68,268.5488109170842,0.3076206,5.0
2025-05-28 02:35:00,268.64,268.64,268.37,268.37,268.59770466645654,0.244361,3.0
2025-05-28 02:36:00,268.41,268.42,268.41,268.42,268.4192595823319,0.40234048,2.0
2025-05-28 02:37:00,268.5,268.57,268.5,268.57,268.54369200460786,0.059897000000000006,2.0
2025-05-28 02:38:00,268.33,268.33,268.33,268.33,268.33,0.23076,1.0
2025-05-28 02:39:00,268.53,268.53,268.53,268.53,268.53,0.23076,1.0
2025-05-28 02:40:00,268.53,268.53,268.53,268.53,268.53,0.0,0.0
2025-05-28 02:41:00,268.98,269.1,268.98,269.1,269.0618339908,1.0,6.0
2025-05-28 02:42:00,268.89,269.03,268.74,269.03,268.8931995539287,0.4723908499999999,7.0
2025-05-28 02:43:00,268.93,268.93,268.93,268.93,268.93,0.169114,1.0
2025-05-28 02:44:00,268.98,269.05,268.98,269.05,269.02034200622666,0.32278885999999996,3.0
2025-05-28 02:45:00,268.78,268.84,268.78,268.84,268.82032978725294,18.59427296,9.0
2025-05-28 02:46:00,268.92,268.95,268.92,268.95,268.9368175655751,0.18607623,2.0
2025-05-28 02:47:00,268.92,268.95,268.92,268.95,268.9368175655751,0.0,0.0
2025-05-28 02:48:00,269.1,269.1,269.1,269.1,269.1,0.18601592,2.0
2025-05-28 02:49:00,269.1,269.1,269.1,269.1,269.1,0.0,0.0
2025-05-28 02:50:00,269.38,269.38,269.31,269.38,269.3522849728595,18.947751970000002,11.0
2025-05-28 02:51:00,269.45,269.45,269.45,269.45,269.45,0.115182,1.0
2025-05-28 02:52:00,269.38,269.39,269.2,269.2,269.2687181236966,0.64969108,6.0
2025-05-28 02:53:00,269.38,269.39,269.2,269.2,269.2687181236966,0.0,0.0
2025-05-28 02:54:00,269.29,269.29,269.29,269.29,269.29,0.18592183999999998,2.0
2025-05-28 02:55:00,269.0,269.0,269.0,269.0,269.0,2.14724142,1.0
2025-05-28 02:56:00,269.03,269.03,269.03,269.03,269.03,0.18598743999999998,2.0
2025-05-28 02:57:00,269.13,269.13,269.13,269.13,269.13,1.09005,2.0
2025-05-28 02:58:00,269.11,269.11,269.04,269.04,269.05831911452765,0.70999751,5.0
2025-05-28 02:59:00,269.05,269.11,269.05,269.11,269.08866853584306,45.01727327,10.0
2025-05-28 03:00:00,269.1,269.1,269.1,269.1,269.1,0.18584783,1.0
2025-05-28 03:01:00,269.1,269.1,269.1,269.1,269.1,0.0,0.0
2025-05-28 03:02:00,269.1,269.1,269.1,269.1,269.1,0.0,0.0
2025-05-28 03:03:00,269.09,269.09,269.09,269.09,269.09,4.8,1.0
2025-05-28 03:04:00,269.09,269.09,269.09,269.09,269.09,0.0,0.0
2025-05-28 03:05:00,268.8,268.8,268.8,268.8,268.8,1.3299,5.0
2025-05-28 03:06:00,269.15,269.3,269.15,269.3,269.2445503452138,0.29468551,5.0
2025-05-28 03:07:00,269.3,269.63,269.3,269.63,269.6200536748664,7.41818707,6.0
2025-05-28 03:08:00,269.3,269.63,269.3,269.63,269.6200536748664,0.0,0.0
2025-05-28 03:09:00,269.61,269.61,269.61,269.61,269.61,3.95946447,1.0
2025-05-28 03:10:00,269.61,269.61,269.61,269.61,269.61,0.0,0.0
2025-05-28 03:11:00,269.86,270.33,269.86,270.33,270.07432848115104,2.56171953,15.0
2025-05-28 03:12:00,270.57,270.79,270.57,270.79,270.66879518976873,1.4599007,9.0
2025-05-28 03:13:00,270.97,271.01,270.97,270.99,271.00754976106276,2.7173123400000003,5.0
2025-05-28 03:14:00,270.9,270.9,270.69,270.69,270.71006066898263,7.46225798,11.0
2025-05-28 03:15:00,270.9,270.9,270.69,270.69,270.71006066898263,0.0,0.0
2025-05-28 03:16:00,270.9,270.9,270.69,270.69,270.71006066898263,0.0,0.0
2025-05-28 03:17:00,270.9,270.9,270.69,270.69,270.71006066898263,0.0,0.0
2025-05-28 03:18:00,270.94,270.94,270.94,270.94,270.94,5.5844169,7.0
2025-05-28 03:19:00,271.03,271.4,271.03,271.4,271.30987871603975,0.9338308200000001,11.0
2025-05-28 03:20:00,271.03,271.4,271.03,271.4,271.30987871603975,0.0,0.0
2025-05-28 03:21:00,271.03,271.4,271.03,271.4,271.30987871603975,0.0,0.0
2025-05-28 03:22:00,271.03,271.4,271.03,271.4,271.30987871603975,0.0,0.0
2025-05-28 03:23:00,271.03,271.4,271.03,271.4,271.30987871603975,0.0,0.0
2025-05-28 03:24:00,271.17,271.17,271.05,271.05,271.1641948258757,0.75139865,3.0
2025-05-28 03:25:00,271.17,271.17,271.05,271.05,271.1641948258757,0.0,0.0
2025-05-28 03:26:00,271.17,271.17,271.17,271.17,271.17,0.35869291999999997,2.0
2025-05-28 03:27:00,271.48,271.74,271.48,271.74,271.63843182291464,160.18396108,24.0
2025-05-28 03:28:00,271.48,271.74,271.48,271.74,271.63843182291464,0.0,0.0
2025-05-28 03:29:00,271.72,271.72,271.72,271.72,271.72,0.13021,1.0
2025-05-28 03:30:00,271.67,271.75,271.67,271.75,271.71575167245663,65.58312775,5.0
2025-05-28 03:31:00,271.67,271.75,271.67,271.75,271.71575167245663,0.0,0.0
2025-05-28 03:32:00,271.67,271.75,271.67,271.75,271.71575167245663,0.0,0.0
2025-05-28 03:33:00,271.67,271.75,271.67,271.75,271.71575167245663,0.0,0.0
2025-05-28 03:34:00,271.52,272.02,271.52,272.02,271.7185348070133,110.04675860000002,18.0
2025-05-28 03:35:00,271.52,272.02,271.52,272.02,271.7185348070133,0.0,0.0
2025-05-28 03:36:00,271.63,272.29,271.63,271.92,271.97113120619525,474.09516256999996,44.0
2025-05-28 03:37:00,272.13,272.21,272.13,272.21,272.13030148923946,24.36992051,2.0
2025-05-28 03:38:00,272.15,272.84,272.15,272.84,272.2208971195142,165.12446042999997,32.0
2025-05-28 03:39:00,272.64,272.64,272.64,272.64,272.64,0.2738922,1.0
2025-05-28 03:40:00,272.78,272.78,272.62,272.62,272.73709150667787,0.50093579,4.0
2025-05-28 03:41:00,272.78,272.78,272.62,272.62,272.73709150667787,0.0,0.0
2025-05-28 03:42:00,272.78,272.78,272.62,272.62,272.73709150667787,0.0,0.0
2025-05-28 03:43:00,272.78,272.78,272.62,272.62,272.73709150667787,0.0,0.0
2025-05-28 03:44:00,272.47,272.47,272.47,272.47,272.47,1.1219971,3.0
2025-05-28 03:45:00,272.47,272.47,272.47,272.47,272.47,0.0,0.0
2025-05-28 03:46:00,272.35,272.35,272.35,272.35,272.35,4.40173134,1.0
2025-05-28 03:47:00,272.35,272.35,272.35,272.35,272.35,0.0,0.0
2025-05-28 03:48:00,272.35,272.35,272.35,272.35,272.35,0.0,0.0
2025-05-28 03:49:00,272.35,272.35,272.35,272.35,272.35,0.0,0.0
2025-05-28 03:50:00,272.52,272.58,272.52,272.58,272.52623044561693,1.24451766,2.0
2025-05-28 03:51:00,272.59,272.66,272.59,272.66,272.6298601516702,6.1447040600000005,6.0
2025-05-28 03:52:00,272.59,272.66,272.59,272.66,272.6298601516702,0.0,0.0
2025-05-28 03:53:00,272.91,272.91,272.91,272.91,272.91,0.10063053,2.0
2025-05-28 03:54:00,273.1,273.42,273.1,273.42,273.36905995678774,3.59919816,8.0
2025-05-28 03:55:00,273.17,273.17,273.17,273.17,273.17,0.02282,1.0
2025-05-28 03:56:00,273.17,273.17,273.17,273.17,273.17,0.0,0.0
2025-05-28 03:57:00,273.17,273.17,273.17,273.17,273.17,0.0,0.0
2025-05-28 03:58:00,273.17,273.17,273.17,273.17,273.17,0.0,0.0
2025-05-28 03:59:00,273.17,273.17,273.17,273.17,273.17,0.0,0.0
2025-05-28 04:00:00,273.17,273.17,273.17,273.17,273.17,0.0,0.0
2025-05-28 04:01:00,273.17,273.17,273.17,273.17,273.17,0.0,0.0
2025-05-28 04:02:00,272.89,272.9,272.5,272.51,272.7499158219995,11.6137945,5.0
2025-05-28 04:03:00,272.34,272.34,272.1,272.1,272.32163907035937,1.5716293600000002,8.0
2025-05-28 04:04:00,272.0,272.01,272.0,272.01,272.0080303168544,2.39886299,4.0
2025-05-28 04:05:00,272.0,272.01,272.0,272.01,272.0080303168544,0.0,0.0
2025-05-28 04:06:00,272.0,272.01,272.0,272.01,272.0080303168544,0.0,0.0
2025-05-28 04:07:00,272.05,272.05,271.93,272.03,271.9998195959308,1.0518,3.0
2025-05-28 04:08:00,272.05,272.05,271.93,272.03,271.9998195959308,0.0,0.0
2025-05-28 04:09:00,272.05,272.05,271.93,272.03,271.9998195959308,0.0,0.0
2025-05-28 04:10:00,272.05,272.05,271.93,272.03,271.9998195959308,0.0,0.0
2025-05-28 04:11:00,271.78,271.78,271.78,271.78,271.78,0.36794466,1.0
2025-05-28 04:12:00,271.77,271.77,271.55,271.55,271.7600499965272,1.9265318099999997,4.0
2025-05-28 04:13:00,271.77,271.77,271.55,271.55,271.7600499965272,0.0,0.0
2025-05-28 04:14:00,271.0,271.0,271.0,271.0,271.0,7.3800738,1.0
2025-05-28 04:15:00,270.92,270.92,270.92,270.92,270.92,0.68739972,3.0
2025-05-28 04:16:00,270.92,270.92,270.92,270.92,270.92,0.0,0.0
2025-05-28 04:17:00,270.92,270.92,270.92,270.92,270.92,0.0,0.0
2025-05-28 04:18:00,270.94,271.15,270.94,271.15,271.0537468450355,0.0327262,2.0
2025-05-28 04:19:00,270.94,271.15,270.94,271.15,271.0537468450355,0.0,0.0
2025-05-28 04:20:00,270.94,271.15,270.94,271.15,271.0537468450355,0.0,0.0
2025-05-28 04:21:00,271.19,271.21,271.19,271.21,271.19854087209524,0.25433,2.0
2025-05-28 04:22:00,271.19,271.21,271.19,271.21,271.19854087209524,0.0,0.0
2025-05-28 04:23:00,271.19,271.21,271.19,271.21,271.19854087209524,0.0,0.0
2025-05-28 04:24:00,271.2,271.2,270.98,270.98,271.15908511063196,6.2337441,10.0
2025-05-28 04:25:00,270.92,270.92,270.92,270.92,270.92,3.24366133,2.0
2025-05-28 04:26:00,270.92,270.92,270.92,270.92,270.92,0.0,0.0
2025-05-28 04:27:00,270.92,270.92,270.92,270.92,270.92,0.0,0.0
2025-05-28 04:28:00,270.92,270.92,270.92,270.92,270.92,0.0,0.0
2025-05-28 04:29:00,270.77,270.77,270.77,270.77,270.77,0.015,1.0
2025-05-28 04:30:00,270.81,270.95,270.81,270.95,270.8835133958082,0.6056816300000001,2.0
2025-05-28 04:31:00,270.81,270.95,270.81,270.95,270.8835133958082,0.0,0.0
2025-05-28 04:32:00,270.81,270.95,270.81,270.95,270.8835133958082,0.0,0.0
2025-05-28 04:33:00,271.16,271.16,271.16,271.16,271.1600000000001,1.2913136299999999,2.0
2025-05-28 04:34:00,271.17,271.17,271.17,271.17,271.17,0.127,1.0
2025-05-28 04:35:00,271.17,271.78,271.17,271.78,271.3993041306987,0.88971607,8.0
2025-05-28 04:36:00,271.78,271.78,271.78,271.78,271.78,3.858e-05,1.0
2025-05-28 04:37:00,272.1,272.1,272.1,272.1,272.1000000000001,0.25157765,2.0
2025-05-28 04:38:00,272.5,272.51,272.5,272.51,272.50192530913915,0.45447247,2.0
2025-05-28 04:39:00,272.51,273.26,272.51,273.26,272.93176400668057,366.9590106700001,50.0
2025-05-28 04:40:00,273.01,273.01,273.01,273.01,273.01,11.11465504,3.0
2025-05-28 04:41:00,273.0,273.0,273.0,273.0,273.00000000000006,21.75700346,2.0
2025-05-28 04:42:00,273.0,273.0,273.0,273.0,273.00000000000006,0.0,0.0
2025-05-28 04:43:00,273.0,273.0,273.0,273.0,273.00000000000006,0.0,0.0
2025-05-28 04:44:00,273.0,273.0,273.0,273.0,273.00000000000006,0.0,0.0
2025-05-28 04:45:00,273.04,273.48,273.04,273.48,273.0975283856229,6.071504940000001,13.0
2025-05-28 04:46:00,273.82,274.0,273.82,274.0,273.9530256159245,0.44970893,4.0
2025-05-28 04:47:00,274.05,274.05,274.05,274.05,274.05,0.08535944,2.0
2025-05-28 04:48:00,274.08,274.34,274.08,274.32,274.3034398919797,2.23877062,5.0
2025-05-28 04:49:00,274.08,274.34,274.08,274.32,274.3034398919797,0.0,0.0
2025-05-28 04:50:00,274.08,274.34,274.08,274.32,274.3034398919797,0.0,0.0
2025-05-28 04:51:00,274.08,274.34,274.08,274.32,274.3034398919797,0.0,0.0
2025-05-28 04:52:00,274.3,274.31,274.3,274.31,274.3024104314881,0.6557377,3.0
2025-05-28 04:53:00,274.3,274.31,274.3,274.31,274.3024104314881,0.0,0.0
2025-05-28 04:54:00,274.14,274.15,274.14,274.15,274.14234946127976,0.64886645,3.0
2025-05-28 04:55:00,274.14,274.15,274.14,274.15,274.14234946127976,0.0,0.0
2025-05-28 04:56:00,274.14,274.15,274.14,274.15,274.14234946127976,0.0,0.0
2025-05-28 04:57:00,274.14,274.15,274.14,274.15,274.14234946127976,0.0,0.0
2025-05-28 04:58:00,274.54,274.54,274.31,274.32,274.38921543181567,1.33775626,3.0
2025-05-28 04:59:00,274.54,274.54,274.31,274.32,274.38921543181567,0.0,0.0
2025-05-28 05:00:00,274.54,274.54,274.31,274.32,274.38921543181567,0.0,0.0
2025-05-28 05:01:00,274.06,274.06,274.06,274.06,274.06,0.021,1.0
2025-05-28 05:02:00,274.04,274.05,274.04,274.05,274.0416377121064,1.0963805500000001,4.0
2025-05-28 05:03:00,274.01,274.01,274.01,274.01,274.01,1.7818,1.0
2025-05-28 05:04:00,274.01,274.01,274.01,274.01,274.01,0.0,0.0
2025-05-28 05:05:00,274.01,274.01,274.01,274.01,274.01,0.0,0.0
2025-05-28 05:06:00,274.01,274.01,274.01,274.01,274.01,0.0,0.0
2025-05-28 05:07:00,274.0,274.0,274.0,274.0,274.0,0.2499,1.0
2025-05-28 05:08:00,274.0,274.0,274.0,274.0,274.0,3.39880288,1.0
2025-05-28 05:09:00,274.0,274.0,274.0,274.0,274.0,0.0,0.0
2025-05-28 05:10:00,274.0,274.0,274.0,274.0,274.0,0.0,0.0
2025-05-28 05:11:00,274.0,274.0,274.0,274.0,274.0,0.0,0.0
2025-05-28 05:12:00,274.06,274.29,274.06,274.29,274.10526290638234,7.82891359,12.0
2025-05-28 05:13:00,274.06,274.29,274.06,274.29,274.10526290638234,0.0,0.0
2025-05-28 05:14:00,273.74,273.92,273.74,273.91,273.8693165733784,1.48947139,4.0
2025-05-28 05:15:00,273.74,273.92,273.74,273.91,273.8693165733784,0.0,0.0
2025-05-28 05:16:00,273.74,273.92,273.74,273.91,273.8693165733784,0.0,0.0
2025-05-28 05:17:00,273.74,273.92,273.74,273.91,273.8693165733784,0.0,0.0
2025-05-28 05:18:00,273.74,273.92,273.74,273.91,273.8693165733784,0.0,0.0
2025-05-28 05:19:00,273.7,273.71,273.67,273.67,273.698990982784,5.25281969,6.0
2025-05-28 05:20:00,273.7,273.71,273.67,273.67,273.698990982784,0.0,0.0
2025-05-28 05:21:00,273.7,273.71,273.67,273.67,273.698990982784,0.0,0.0
2025-05-28 05:22:00,273.7,273.71,273.67,273.67,273.698990982784,0.0,0.0
2025-05-28 05:23:00,274.07,274.24,274.07,274.24,274.2248768922719,10.61116,5.0
2025-05-28 05:24:00,273.92,273.92,273.92,273.92,273.92,0.06357,1.0
2025-05-28 05:25:00,273.92,273.92,273.92,273.92,273.92,0.0,0.0
2025-05-28 05:26:00,273.72,273.72,273.56,273.56,273.5963817301333,0.1875,2.0
2025-05-28 05:27:00,273.72,273.72,273.56,273.56,273.5963817301333,0.0,0.0
2025-05-28 05:28:00,273.72,273.72,273.56,273.56,273.5963817301333,0.0,0.0
2025-05-28 05:29:00,273.31,273.31,273.31,273.31,273.31,0.41708796,1.0
2025-05-28 05:30:00,273.22,273.22,272.87,272.87,272.9039086061764,0.7113948999999999,3.0
2025-05-28 05:31:00,272.83,272.84,272.83,272.84,272.839699893988,0.64914361,2.0
2025-05-28 05:32:00,272.83,272.84,272.83,272.84,272.839699893988,0.0,0.0
2025-05-28 05:33:00,272.83,272.84,272.83,272.84,272.839699893988,0.0,0.0
2025-05-28 05:34:00,272.53,272.53,272.53,272.53,272.53,0.3998289,1.0
2025-05-28 05:35:00,272.6,272.6,272.6,272.6,272.6,0.02269372,1.0
2025-05-28 05:36:00,272.6,272.6,272.6,272.6,272.6,0.0,0.0
2025-05-28 05:37:00,272.62,272.62,272.62,272.62,272.62,0.40581484,3.0
2025-05-28 05:38:00,272.44,272.44,272.42,272.42,272.42057913665036,4.682909980000001,9.0
2025-05-28 05:39:00,272.43,272.43,272.43,272.43,272.43,1.69280469,5.0
2025-05-28 05:40:00,272.43,272.43,272.43,272.43,272.43,0.0,0.0
2025-05-28 05:41:00,272.42,272.42,272.42,272.42,272.42,1.02000001,1.0
2025-05-28 05:42:00,272.42,272.42,272.42,272.42,272.42,0.0,0.0
2025-05-28 05:43:00,272.23,272.26,272.23,272.26,272.259286415466,1.83621006,5.0
2025-05-28 05:44:00,272.36,272.47,272.36,272.47,272.39800980296866,1.8593204300000004,11.0
2025-05-28 05:45:00,272.51,272.51,272.3,272.32,272.3739787496044,0.65084812,4.0
2025-05-28 05:46:00,272.51,272.51,272.3,272.32,272.3739787496044,0.0,0.0
2025-05-28 05:47:00,272.51,272.51,272.3,272.32,272.3739787496044,0.0,0.0
2025-05-28 05:48:00,272.2,272.2,272.2,272.2,272.2,0.09183748,1.0
2025-05-28 05:49:00,272.2,272.2,272.2,272.2,272.2,0.0,0.0
2025-05-28 05:50:00,272.2,272.2,272.2,272.2,272.2,0.0,0.0
2025-05-28 05:51:00,271.93,271.94,271.93,271.94,271.939776918408,0.67239972,2.0
2025-05-28 05:52:00,271.93,271.94,271.93,271.94,271.939776918408,0.0,0.0
2025-05-28 05:53:00,271.93,271.94,271.93,271.94,271.939776918408,0.0,0.0
2025-05-28 05:54:00,271.93,271.94,271.93,271.94,271.939776918408,0.0,0.0
2025-05-28 05:55:00,271.93,271.94,271.93,271.94,271.939776918408,0.0,0.0
2025-05-28 05:56:00,272.03,272.03,272.03,272.03,272.03,0.03871893,1.0
2025-05-28 05:57:00,272.03,272.03,272.03,272.03,272.03,0.0,0.0
2025-05-28 05:58:00,272.03,272.03,272.03,272.03,272.03,0.0,0.0
2025-05-28 05:59:00,272.03,272.03,272.03,272.03,272.03,0.0,0.0
2025-05-28 06:00:00,272.03,272.03,272.03,272.03,272.03,0.0,0.0
2025-05-28 06:01:00,271.72,271.72,271.71,271.72,271.7181770325576,65.88091510000001,19.0
2025-05-28 06:02:00,271.72,271.72,271.57,271.57,271.69640985738795,4.98882182,4.0
2025-05-28 06:03:00,271.3,271.3,271.3,271.3,271.3,0.02264526,1.0
2025-05-28 06:04:00,271.3,271.3,271.3,271.3,271.3,0.0,0.0
2025-05-28 06:05:00,271.3,271.3,271.3,271.3,271.3,0.0,0.0
2025-05-28 06:06:00,271.48,271.48,271.48,271.48,271.48,0.48048402999999995,3.0
2025-05-28 06:07:00,271.63,271.63,271.63,271.63,271.63,0.03879167,2.0
2025-05-28 06:08:00,271.88,271.89,271.88,271.89,271.88840487506224,0.4018,4.0
2025-05-28 06:09:00,271.88,271.89,271.88,271.89,271.88840487506224,0.0,0.0
2025-05-28 06:10:00,271.88,271.89,271.88,271.89,271.88840487506224,0.0,0.0
2025-05-28 06:11:00,271.88,271.89,271.88,271.89,271.88840487506224,0.0,0.0
